Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,ts_submit_dt2,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count,estimated_shards
2065,2065,2065,2065,6,233,1390,1164222769716,2006-11-22 19:12:49.716,2006-09-19 23:06:42.348748150,1157,538,191,218,210,1
2066,2066,2066,2066,1,10,130,1164223817716,2006-11-22 19:30:17.716,2006-09-19 23:06:42.676908801,120,44,24,29,23,1
2067,2067,2067,2067,1,4,50,1164224020716,2006-11-22 19:33:40.716,2006-09-19 23:06:42.740474271,46,12,11,11,12,1
2068,2068,2068,2068,1,2,30,1164224285716,2006-11-22 19:38:05.716,2006-09-19 23:06:42.823453825,28,13,7,5,3,1
2069,2069,2069,2069,1,4,50,1164224316716,2006-11-22 19:38:36.716,2006-09-19 23:06:42.833160867,46,12,11,11,12,1
2070,2070,2070,2070,1,8,50,1164224940716,2006-11-22 19:49:00.716,2006-09-19 23:06:43.028554232,42,14,10,10,8,1
2071,2071,2071,2071,1,1,10,1164224946716,2006-11-22 19:49:06.716,2006-09-19 23:06:43.030433014,9,3,2,2,2,1
2072,2072,2072,2072,18,207,2570,1164225464716,2006-11-22 19:57:44.716,2006-09-19 23:06:43.192634558,2363,819,509,566,469,7
2073,2073,2073,2073,1,52,290,1164226414716,2006-11-22 20:13:34.716,2006-09-19 23:06:43.490108430,238,68,59,59,52,1
2074,2074,2074,2074,6,252,1390,1164226858716,2006-11-22 20:20:58.716,2006-09-19 23:06:43.629138325,1138,302,284,284,268,1
2075,2075,2075,2075,1,19,110,1164227221716,2006-11-22 20:27:01.716,2006-09-19 23:06:43.742804657,91,30,21,22,18,1
2076,2076,2076,2076,11,141,1650,1164227308716,2006-11-22 20:28:28.716,2006-09-19 23:06:43.770047001,1509,642,350,306,211,4
2077,2077,2077,2077,1,12,110,1164227614716,2006-11-22 20:33:34.716,2006-09-19 23:06:43.865864901,98,41,22,16,19,1
2078,2078,2078,2078,1,1,10,1164228162716,2006-11-22 20:42:42.716,2006-09-19 23:06:44.037460356,9,4,2,2,1,1
2079,2079,2079,2079,1,18,110,1164228408716,2006-11-22 20:46:48.716,2006-09-19 23:06:44.114490433,92,40,16,23,13,1
2080,2080,2080,2080,6,75,1390,1164228938716,2006-11-22 20:55:38.716,2006-09-19 23:06:44.280449541,1315,476,272,321,246,1
2081,2081,2081,2081,18,153,2570,1164229347716,2006-11-22 21:02:27.716,2006-09-19 23:06:44.408519871,2417,1055,542,598,222,7
2082,2082,2082,2082,1,16,140,1164229834716,2006-11-22 21:10:34.716,2006-09-19 23:06:44.561014372,124,49,30,28,17,1
2083,2083,2083,2083,1,91,490,1164230372716,2006-11-22 21:19:32.716,2006-09-19 23:06:44.729478523,399,161,60,99,79,1
2084,2084,2084,2084,1,73,560,1164230840716,2006-11-22 21:27:20.716,2006-09-19 23:06:44.876023547,487,189,114,100,84,1
2085,2085,2085,2085,1,8,70,1164232775716,2006-11-22 21:59:35.716,2006-09-19 23:06:45.481930856,62,14,15,15,18,1
2086,2086,2086,2086,4,43,660,1164232834716,2006-11-22 22:00:34.716,2006-09-19 23:06:45.500405549,617,298,150,129,40,1
2087,2087,2087,2087,3,81,550,1164233022716,2006-11-22 22:03:42.716,2006-09-19 23:06:45.559274063,469,148,111,117,93,1
2088,2088,2088,2088,1,19,110,1164233026716,2006-11-22 22:03:46.716,2006-09-19 23:06:45.560526585,91,30,21,22,18,1
2089,2089,2089,2089,1,1,10,1164233943716,2006-11-22 22:19:03.716,2006-09-19 23:06:45.847667154,9,2,2,2,3,1
2090,2090,2090,2090,1,1,10,1164234218716,2006-11-22 22:23:38.716,2006-09-19 23:06:45.933778012,9,1,2,2,4,1
2091,2091,2091,2091,1,3,20,1164234283716,2006-11-22 22:24:43.716,2006-09-19 23:06:45.954131488,17,8,2,4,3,1
2092,2092,2092,2092,1,23,290,1164234623716,2006-11-22 22:30:23.716,2006-09-19 23:06:46.060595821,267,114,41,61,51,1
2093,2093,2093,2093,3,116,910,1164237077716,2006-11-22 23:11:17.716,2006-09-19 23:06:46.829017804,794,305,171,180,138,1
2094,2094,2094,2094,9,120,1290,1164237407716,2006-11-22 23:16:47.716,2006-09-19 23:06:46.932350834,1170,478,214,285,193,3
2095,2095,2095,2095,1,3,20,1164238142716,2006-11-22 23:29:02.716,2006-09-19 23:06:47.162501672,17,5,4,4,4,1
2096,2096,2096,2096,9,176,1290,1164239305716,2006-11-22 23:48:25.716,2006-09-19 23:06:47.526672318,1114,531,208,257,118,3
2097,2097,2097,2097,9,187,1290,1164240618716,2006-11-23 00:10:18.716,2006-09-19 23:06:47.937812523,1103,484,211,224,184,3
2098,2098,2098,2098,6,235,1390,1164241566716,2006-11-23 00:26:06.716,2006-09-19 23:06:48.234660135,1155,535,141,264,215,1
2099,2099,2099,2099,7,109,1000,1164241699716,2006-11-23 00:28:19.716,2006-09-19 23:06:48.276306478,891,236,222,222,211,2
2100,2100,2100,2100,1,7,40,1164242971716,2006-11-23 00:49:31.716,2006-09-19 23:06:48.674608337,33,12,7,8,6,1
2101,2101,2101,2101,9,181,1400,1164243082716,2006-11-23 00:51:22.716,2006-09-19 23:06:48.709365810,1219,283,304,304,328,3
2102,2102,2102,2102,6,103,1400,1164243854716,2006-11-23 01:04:14.716,2006-09-19 23:06:48.951102473,1297,297,324,324,352,1
2103,2103,2103,2103,1,18,120,1164244822716,2006-11-23 01:20:22.716,2006-09-19 23:06:49.254212693,102,32,25,25,20,1
2104,2104,2104,2104,2,60,360,1164244862716,2006-11-23 01:21:02.716,2006-09-19 23:06:49.266737909,300,123,52,67,58,1
2105,2105,2105,2105,2,65,670,1164244963716,2006-11-23 01:22:43.716,2006-09-19 23:06:49.298364078,605,259,150,120,76,1
2106,2106,2106,2106,1,23,130,1164245173716,2006-11-23 01:26:13.716,2006-09-19 23:06:49.364121461,107,21,26,26,34,1
2107,2107,2107,2107,13,425,2290,1164245882716,2006-11-23 01:38:02.716,2006-09-19 23:06:49.586130909,1865,540,466,466,393,5
2108,2108,2108,2108,1,10,110,1164246123716,2006-11-23 01:42:03.716,2006-09-19 23:06:49.661595333,100,31,24,25,20,1
2109,2109,2109,2109,6,274,1390,1164246370716,2006-11-23 01:46:10.716,2006-09-19 23:06:49.738938540,1116,554,131,279,152,1
2110,2110,2110,2110,1,13,190,1164246519716,2006-11-23 01:48:39.716,2006-09-19 23:06:49.785594969,177,87,22,33,35,1
2111,2111,2111,2111,1,1,20,1164247349716,2006-11-23 02:02:29.716,2006-09-19 23:06:50.045493194,19,7,4,4,4,1
2112,2112,2112,2112,1,1,10,1164248011716,2006-11-23 02:13:31.716,2006-09-19 23:06:50.252785514,9,2,2,2,3,1
2113,2113,2113,2113,6,255,1390,1164248683716,2006-11-23 02:24:43.716,2006-09-19 23:06:50.463209138,1135,329,283,283,240,1
2114,2114,2114,2114,2,105,710,1164251574716,2006-11-23 03:12:54.716,2006-09-19 23:06:51.368469102,605,128,151,151,175,1
2115,2115,2115,2115,1,1,20,1164310051716,2006-11-23 19:27:31.716,2006-09-19 23:07:09.679395057,19,3,4,4,8,1
2116,2116,2116,2116,9,150,1300,1164310341716,2006-11-23 19:32:21.716,2006-09-19 23:07:09.770202870,1150,403,252,277,218,3
2117,2117,2117,2117,2,116,820,1164310431716,2006-11-23 19:33:51.716,2006-09-19 23:07:09.798384606,704,314,160,138,92,1
2118,2118,2118,2118,1,8,130,1164311042716,2006-11-23 19:44:02.716,2006-09-19 23:07:09.989707275,122,43,26,30,23,1
2119,2119,2119,2119,9,235,1290,1164312009716,2006-11-23 20:00:09.716,2006-09-19 23:07:10.292504365,1055,371,245,245,194,3
2120,2120,2120,2120,1,22,130,1164314248716,2006-11-23 20:37:28.716,2006-09-19 23:07:10.993603313,108,39,27,24,18,1
2121,2121,2121,2121,10,186,1480,1164314463716,2006-11-23 20:41:03.716,2006-09-19 23:07:11.060926348,1294,341,323,323,307,3
2122,2122,2122,2122,1,1,10,1164318465716,2006-11-23 21:47:45.716,2006-09-19 23:07:12.314074178,9,1,2,2,4,1
2123,2123,2123,2123,13,434,3860,1164318711716,2006-11-23 21:51:51.716,2006-09-19 23:07:12.391104255,3426,1016,856,856,698,5
2124,2124,2124,2124,9,254,1290,1164319787716,2006-11-23 22:09:47.716,2006-09-19 23:07:12.728032557,1036,449,161,257,169,3
2125,2125,2125,2125,9,195,1300,1164323915716,2006-11-23 23:18:35.716,2006-09-19 23:07:14.020634816,1105,478,158,256,213,3
2126,2126,2126,2126,1,18,130,1164326260716,2006-11-23 23:57:40.716,2006-09-19 23:07:14.754925586,112,31,28,28,25,1
2127,2127,2127,2127,1,30,410,1164326657716,2006-11-24 00:04:17.716,2006-09-19 23:07:14.879238352,380,141,86,87,66,1
2128,2128,2128,2128,1,32,180,1164328240716,2006-11-24 00:30:40.716,2006-09-19 23:07:15.374923763,148,41,37,37,33,1
2129,2129,2129,2129,9,147,1290,1164328468716,2006-11-24 00:34:28.716,2006-09-19 23:07:15.446317493,1143,493,278,194,178,3
2130,2130,2130,2130,2,100,1350,1164329086716,2006-11-24 00:44:46.716,2006-09-19 23:07:15.639832075,1250,367,312,312,259,1
2131,2131,2131,2131,1,1,20,1164329663716,2006-11-24 00:54:23.716,2006-09-19 23:07:15.820508312,19,3,4,4,8,1
2132,2132,2132,2132,1,2,20,1164330219716,2006-11-24 01:03:39.716,2006-09-19 23:07:15.994608810,18,3,4,4,7,1
2133,2133,2133,2133,2,234,1820,1164330502716,2006-11-24 01:08:22.716,2006-09-19 23:07:16.083224711,1586,355,396,396,439,1
2134,2134,2134,2134,1,18,120,1164330630716,2006-11-24 01:10:30.716,2006-09-19 23:07:16.123305401,102,47,12,24,19,1
2135,2135,2135,2135,1,9,50,1164330739716,2006-11-24 01:12:19.716,2006-09-19 23:07:16.157436614,41,18,9,7,7,1
2136,2136,2136,2136,2,112,1810,1164331944716,2006-11-24 01:32:24.716,2006-09-19 23:07:16.534758737,1698,431,424,424,419,1
2137,2137,2137,2137,1,158,990,1164333357716,2006-11-24 01:55:57.716,2006-09-19 23:07:16.977211981,832,331,129,207,165,1
2138,2138,2138,2138,2,145,1860,1164334222716,2006-11-24 02:10:22.716,2006-09-19 23:07:17.248069771,1715,638,307,427,343,1
2139,2139,2139,2139,1,3,20,1164334703716,2006-11-24 02:18:23.716,2006-09-19 23:07:17.398685489,17,3,4,4,6,1
2140,2140,2140,2140,1,5,30,1164335037716,2006-11-24 02:23:57.716,2006-09-19 23:07:17.503271040,25,10,6,6,3,1
2141,2141,2141,2141,10,201,1540,1164335375716,2006-11-24 02:29:35.716,2006-09-19 23:07:17.609109113,1339,587,205,324,223,3
2142,2142,2142,2142,13,608,3890,1164337024716,2006-11-24 02:57:04.716,2006-09-19 23:07:18.125461130,3282,1630,532,676,444,5
2143,2143,2143,2143,2,185,1910,1164341016716,2006-11-24 04:03:36.716,2006-09-19 23:07:19.375477656,1725,393,431,431,470,1
2144,2144,2144,2144,1,1,10,1164396645716,2006-11-24 19:30:45.716,2006-09-19 23:07:36.794608253,9,3,2,2,2,1
2145,2145,2145,2145,9,223,1290,1164396917716,2006-11-24 19:35:17.716,2006-09-19 23:07:36.879779720,1067,435,177,264,191,3
2146,2146,2146,2146,13,447,3760,1164400160716,2006-11-24 20:29:20.716,2006-09-19 23:07:37.895261582,3313,1069,791,818,635,5
2147,2147,2147,2147,3,47,460,1164409143716,2006-11-24 22:59:03.716,2006-09-19 23:07:40.708111897,413,102,103,103,105,1
2148,2148,2148,2148,1,12,100,1164417418716,2006-11-25 01:16:58.716,2006-09-19 23:07:43.299265894,88,38,21,13,16,1
2149,2149,2149,2149,4,113,650,1164419409716,2006-11-25 01:50:09.716,2006-09-19 23:07:43.922708505,537,205,99,130,103,1
2150,2150,2150,2150,2,41,410,1164420068716,2006-11-25 02:01:08.716,2006-09-19 23:07:44.129061434,369,174,87,64,44,1
2151,2151,2151,2151,2,22,290,1164420135716,2006-11-25 02:02:15.716,2006-09-19 23:07:44.150041170,268,112,47,57,52,1
2152,2152,2152,2152,3,142,910,1164421403716,2006-11-25 02:23:23.716,2006-09-19 23:07:44.547090507,768,184,192,192,200,1
2153,2153,2153,2153,1,1,10,1164598897716,2006-11-27 03:41:37.716,2006-09-19 23:08:40.125856370,9,3,2,2,2,1
2154,2154,2154,2154,1,1,10,1164599261716,2006-11-27 03:47:41.716,2006-09-19 23:08:40.239835833,9,3,2,2,2,1
2155,2155,2155,2155,1,1,10,1164599747716,2006-11-27 03:55:47.716,2006-09-19 23:08:40.392017204,9,4,2,2,1,1
2156,2156,2156,2156,1,1,10,1164600646716,2006-11-27 04:10:46.716,2006-09-19 23:08:40.673521426,9,4,2,2,1,1
2157,2157,2157,2157,1,101,990,1164654328716,2006-11-27 19:05:28.716,2006-09-19 23:08:57.482987149,889,217,222,222,228,1
2158,2158,2158,2158,6,163,1390,1164655185716,2006-11-27 19:19:45.716,2006-09-19 23:08:57.751339896,1227,307,306,306,308,1
2159,2159,2159,2159,14,324,2000,1164657522716,2006-11-27 19:58:42.716,2006-09-19 23:08:58.483125623,1676,357,419,419,481,6
2160,2160,2160,2160,1,1,10,1164661693716,2006-11-27 21:08:13.716,2006-09-19 23:08:59.789192489,9,4,2,2,1,1
2161,2161,2161,2161,1,141,990,1164662910716,2006-11-27 21:28:30.716,2006-09-19 23:09:00.170272177,849,243,212,212,182,1
2162,2162,2162,2162,6,142,1390,1164663780716,2006-11-27 21:43:00.716,2006-09-19 23:09:00.442695618,1248,296,312,312,328,1
2163,2163,2163,2163,1,1,10,1164664692716,2006-11-27 21:58:12.716,2006-09-19 23:09:00.728270536,9,4,2,2,1,1
2164,2164,2164,2164,2,90,750,1164664793716,2006-11-27 21:59:53.716,2006-09-19 23:09:00.759896705,660,188,165,165,142,1
2165,2165,2165,2165,1,1,10,1164665192716,2006-11-27 22:06:32.716,2006-09-19 23:09:00.884835732,9,2,2,2,3,1
2166,2166,2166,2166,1,1,10,1164665335716,2006-11-27 22:08:55.716,2006-09-19 23:09:00.929613378,9,4,2,2,1,1
2167,2167,2167,2167,1,1,10,1164665462716,2006-11-27 22:11:02.716,2006-09-19 23:09:00.969380938,9,4,2,2,1,1
2168,2168,2168,2168,1,1,10,1164665654716,2006-11-27 22:14:14.716,2006-09-19 23:09:01.029501973,9,1,2,2,4,1
2169,2169,2169,2169,1,1,20,1164665969716,2006-11-27 22:19:29.716,2006-09-19 23:09:01.128138047,19,9,4,4,2,1
2170,2170,2170,2170,1,3,20,1164666330716,2006-11-27 22:25:30.716,2006-09-19 23:09:01.241178119,17,6,4,4,3,1
2171,2171,2171,2171,1,1,20,1164666488716,2006-11-27 22:28:08.716,2006-09-19 23:09:01.290652720,19,7,4,4,4,1
2172,2172,2172,2172,1,1,20,1164666738716,2006-11-27 22:32:18.716,2006-09-19 23:09:01.368935319,19,9,4,3,3,1
2173,2173,2173,2173,6,249,1400,1164672480716,2006-11-28 00:08:00.716,2006-09-19 23:09:03.166930032,1151,285,287,287,292,1
2174,2174,2174,2174,1,1,10,1164672987716,2006-11-28 00:16:27.716,2006-09-19 23:09:03.325687140,9,1,2,2,4,1
2175,2175,2175,2175,1,3,20,1164673215716,2006-11-28 00:20:15.716,2006-09-19 23:09:03.397080870,17,3,4,4,6,1
2176,2176,2176,2176,1,1,10,1164673700716,2006-11-28 00:28:20.716,2006-09-19 23:09:03.548949110,9,3,2,2,2,1
2177,2177,2177,2177,1,1,10,1164674198716,2006-11-28 00:36:38.716,2006-09-19 23:09:03.704888046,9,4,2,2,1,1
2178,2178,2178,2178,10,220,1430,1164674260716,2006-11-28 00:37:40.716,2006-09-19 23:09:03.724302130,1210,516,295,282,117,3
2179,2179,2179,2179,1,2,20,1164674357716,2006-11-28 00:39:17.716,2006-09-19 23:09:03.754675778,18,5,4,4,5,1
2180,2180,2180,2180,1,1,20,1164674758716,2006-11-28 00:45:58.716,2006-09-19 23:09:03.880241065,19,3,4,4,8,1
2181,2181,2181,2181,1,1,20,1164675719716,2006-11-28 01:01:59.716,2006-09-19 23:09:04.181159372,19,3,4,4,8,1
2182,2182,2182,2182,1,1,20,1164675861716,2006-11-28 01:04:21.716,2006-09-19 23:09:04.225623888,19,8,4,4,3,1
2183,2183,2183,2183,1,1,20,1164675991716,2006-11-28 01:06:31.716,2006-09-19 23:09:04.266330839,19,7,4,4,4,1
2184,2184,2184,2184,10,214,1450,1164676168716,2006-11-28 01:09:28.716,2006-09-19 23:09:04.321754919,1236,422,309,269,236,3
2185,2185,2185,2185,1,3,20,1164676284716,2006-11-28 01:11:24.716,2006-09-19 23:09:04.358078044,17,8,2,4,3,1
2186,2186,2186,2186,1,32,180,1164676547716,2006-11-28 01:15:47.716,2006-09-19 23:09:04.440431337,148,59,26,34,29,1
2187,2187,2187,2187,1,3,20,1164676631716,2006-11-28 01:17:11.716,2006-09-19 23:09:04.466734290,17,7,4,3,3,1
2188,2188,2188,2188,1,1,10,1164677259716,2006-11-28 01:27:39.716,2006-09-19 23:09:04.663380177,9,2,2,2,3,1
2189,2189,2189,2189,1,2,20,1164677719716,2006-11-28 01:35:19.716,2006-09-19 23:09:04.807420157,18,5,4,4,5,1
2190,2190,2190,2190,1,1,20,1164677845716,2006-11-28 01:37:25.716,2006-09-19 23:09:04.846874587,19,5,4,4,6,1
2191,2191,2191,2191,1,3,20,1164678164716,2006-11-28 01:42:44.716,2006-09-19 23:09:04.946763182,17,5,4,4,4,1
2192,2192,2192,2192,1,3,20,1164678339716,2006-11-28 01:45:39.716,2006-09-19 23:09:05.001561000,17,7,4,4,2,1
2193,2193,2193,2193,1,2,20,1164678537716,2006-11-28 01:48:57.716,2006-09-19 23:09:05.063560818,18,5,4,4,5,1
2194,2194,2194,2194,1,1,20,1164678686716,2006-11-28 01:51:26.716,2006-09-19 23:09:05.110217247,19,8,4,4,3,1
2195,2195,2195,2195,1,3,30,1164679524716,2006-11-28 02:05:24.716,2006-09-19 23:09:05.372620515,27,10,6,6,5,1
2196,2196,2196,2196,1,1,10,1164679756716,2006-11-28 02:09:16.716,2006-09-19 23:09:05.445266766,9,3,2,2,2,1
2197,2197,2197,2197,9,233,1300,1164680631716,2006-11-28 02:23:51.716,2006-09-19 23:09:05.719255860,1067,446,192,265,164,3
2198,2198,2198,2198,18,340,2580,1164683838716,2006-11-28 03:17:18.716,2006-09-19 23:09:06.723465028,2240,709,537,550,444,7
2199,2199,2199,2199,18,276,2580,1164687508716,2006-11-28 04:18:28.716,2006-09-19 23:09:07.872653568,2304,1001,388,491,424,7
2200,2200,2200,2200,18,507,2580,1164739533716,2006-11-28 18:45:33.716,2006-09-19 23:09:24.163262231,2073,583,518,518,454,7
2201,2201,2201,2201,18,172,2590,1164743614716,2006-11-28 19:53:34.716,2006-09-19 23:09:25.441147362,2418,606,604,604,604,7
2202,2202,2202,2202,1,2,20,1164743755716,2006-11-28 19:55:55.716,2006-09-19 23:09:25.485298747,18,7,4,4,3,1
2203,2203,2203,2203,1,1,20,1164743930716,2006-11-28 19:58:50.716,2006-09-19 23:09:25.540096566,19,5,4,4,6,1
2204,2204,2204,2204,18,415,2580,1164747788716,2006-11-28 21:03:08.716,2006-09-19 23:09:26.748153620,2165,519,541,541,564,7
2205,2205,2205,2205,18,484,2580,1164756552716,2006-11-28 23:29:12.716,2006-09-19 23:09:29.492428379,2096,619,524,524,429,7
2206,2206,2206,2206,1,5,60,1164759071716,2006-11-29 00:11:11.716,2006-09-19 23:09:30.281203837,55,27,7,10,11,1
2207,2207,2207,2207,1,1,10,1164759709716,2006-11-29 00:21:49.716,2006-09-19 23:09:30.480981027,9,1,2,2,4,1
2208,2208,2208,2208,1,2,30,1164760203716,2006-11-29 00:30:03.716,2006-09-19 23:09:30.635667441,28,10,7,6,5,1
2209,2209,2209,2209,1,1,10,1164760635716,2006-11-29 00:37:15.716,2006-09-19 23:09:30.770939771,9,1,2,2,4,1
2210,2210,2210,2210,18,420,2580,1164761162716,2006-11-29 00:46:02.716,2006-09-19 23:09:30.935959487,2160,920,429,487,324,7
2211,2211,2211,2211,5,196,1150,1164764631716,2006-11-29 01:43:51.716,2006-09-19 23:09:32.022208819,954,231,238,238,247,1
2212,2212,2212,2212,18,135,2580,1164765172716,2006-11-29 01:52:52.716,2006-09-19 23:09:32.191612361,2445,842,534,592,477,7
2213,2213,2213,2213,1,192,990,1164765567716,2006-11-29 01:59:27.716,2006-09-19 23:09:32.315298866,798,209,199,199,191,1
2214,2214,2214,2214,1,4,30,1164766315716,2006-11-29 02:11:55.716,2006-09-19 23:09:32.549520399,26,5,6,6,9,1
2215,2215,2215,2215,1,10,110,1164767970716,2006-11-29 02:39:30.716,2006-09-19 23:09:33.067751199,100,40,19,24,17,1
2216,2216,2216,2216,1,34,200,1164768863716,2006-11-29 02:54:23.716,2006-09-19 23:09:33.347376639,166,43,41,41,41,1
2217,2217,2217,2217,1,12,140,1164769606716,2006-11-29 03:06:46.716,2006-09-19 23:09:33.580032521,128,63,11,31,23,1
2218,2218,2218,2218,1,25,140,1164770690716,2006-11-29 03:24:50.716,2006-09-19 23:09:33.919465866,115,23,28,28,36,1
2219,2219,2219,2219,1,10,150,1164771623716,2006-11-29 03:40:23.716,2006-09-19 23:09:34.211616522,140,55,29,32,24,1
2220,2220,2220,2220,1,23,150,1164771872716,2006-11-29 03:44:32.716,2006-09-19 23:09:34.289585990,127,59,24,20,24,1
2221,2221,2221,2221,1,13,100,1164772126716,2006-11-29 03:48:46.716,2006-09-19 23:09:34.369121109,87,27,21,21,18,1
2222,2222,2222,2222,1,9,150,1164773206716,2006-11-29 04:06:46.716,2006-09-19 23:09:34.707301933,141,63,33,33,12,1
2223,2223,2223,2223,1,12,150,1164774225716,2006-11-29 04:23:45.716,2006-09-19 23:09:35.026381803,138,61,33,24,20,1
2224,2224,2224,2224,1,7,150,1164775601716,2006-11-29 04:46:41.716,2006-09-19 23:09:35.457249223,143,49,31,35,28,1
2225,2225,2225,2225,1,18,150,1164775857716,2006-11-29 04:50:57.716,2006-09-19 23:09:35.537410603,132,49,33,26,24,1
2226,2226,2226,2226,1,14,150,1164776299716,2006-11-29 04:58:19.716,2006-09-19 23:09:35.675814237,136,63,18,32,23,1
2227,2227,2227,2227,1,20,150,1164776978716,2006-11-29 05:09:38.716,2006-09-19 23:09:35.888429773,130,33,32,32,33,1
2228,2228,2228,2228,1,14,150,1164826069716,2006-11-29 18:47:49.716,2006-09-19 23:09:51.260313865,136,54,25,30,27,1
2229,2229,2229,2229,1,9,100,1164826740716,2006-11-29 18:59:00.716,2006-09-19 23:09:51.470424358,91,22,22,22,25,1
2230,2230,2230,2230,3,146,910,1164827188716,2006-11-29 19:06:28.716,2006-09-19 23:09:51.610706774,764,315,124,174,151,1
2231,2231,2231,2231,1,3,60,1164828581716,2006-11-29 19:29:41.716,2006-09-19 23:09:52.046897410,57,21,12,13,11,1
2232,2232,2232,2232,1,27,150,1164828749716,2006-11-29 19:32:29.716,2006-09-19 23:09:52.099503316,123,35,30,30,28,1
2233,2233,2233,2233,18,458,2580,1164829272716,2006-11-29 19:41:12.716,2006-09-19 23:09:52.263270511,2122,669,519,520,414,7
2234,2234,2234,2234,1,22,150,1164829580716,2006-11-29 19:46:20.716,2006-09-19 23:09:52.359714672,128,63,12,28,25,1
2235,2235,2235,2235,1,20,150,1164829901716,2006-11-29 19:51:41.716,2006-09-19 23:09:52.460229528,130,45,27,32,26,1
2236,2236,2236,2236,3,167,910,1164830628716,2006-11-29 20:03:48.716,2006-09-19 23:09:52.687875324,743,193,185,185,180,1
2237,2237,2237,2237,1,11,150,1164830720716,2006-11-29 20:05:20.716,2006-09-19 23:09:52.716683320,139,38,34,34,33,1
2238,2238,2238,2238,1,234,3790,1164831220716,2006-11-29 20:13:40.716,2006-09-19 23:09:52.873248516,3556,1593,509,790,664,1
2239,2239,2239,2239,1,1,20,1164831625716,2006-11-29 20:20:25.716,2006-09-19 23:09:53.000066325,19,6,4,4,5,1
2240,2240,2240,2240,1,3,20,1164831821716,2006-11-29 20:23:41.716,2006-09-19 23:09:53.061439882,17,6,4,4,3,1
2241,2241,2241,2241,3,50,910,1164832944716,2006-11-29 20:42:24.716,2006-09-19 23:09:53.413085312,860,241,215,215,189,1
2242,2242,2242,2242,3,152,1110,1164836636716,2006-11-29 21:43:56.716,2006-09-19 23:09:54.569162721,958,373,229,197,159,1
2243,2243,2243,2243,1,1,10,1164837013716,2006-11-29 21:50:13.716,2006-09-19 23:09:54.687212879,9,2,2,2,3,1
2244,2244,2244,2244,1,24,140,1164837433716,2006-11-29 21:57:13.716,2006-09-19 23:09:54.818727644,116,46,24,29,17,1
2245,2245,2245,2245,1,1,10,1164837768716,2006-11-29 22:02:48.716,2006-09-19 23:09:54.923626325,9,3,2,2,2,1
2246,2246,2246,2246,1,152,2560,1164837887716,2006-11-29 22:04:47.716,2006-09-19 23:09:54.960888842,2408,1195,321,589,303,1
2247,2247,2247,2247,1,52,300,1164838598716,2006-11-29 22:16:38.716,2006-09-19 23:09:55.183524551,248,101,49,59,39,1
2248,2248,2248,2248,1,595,4260,1164839180716,2006-11-29 22:26:20.716,2006-09-19 23:09:55.365766439,3665,814,916,916,1019,1
2249,2249,2249,2249,1,1,10,1164839834716,2006-11-29 22:37:14.716,2006-09-19 23:09:55.570553716,9,4,2,2,1,1
2250,2250,2250,2250,18,165,2580,1164841924716,2006-11-29 23:12:04.716,2006-09-19 23:09:56.224996236,2415,1169,398,368,480,7
2251,2251,2251,2251,1,1,10,1164843632716,2006-11-29 23:40:32.716,2006-09-19 23:09:56.759822946,9,3,2,2,2,1
2252,2252,2252,2252,3,111,740,1164847766716,2006-11-30 00:49:26.716,2006-09-19 23:09:58.054303988,629,233,148,131,117,1
2253,2253,2253,2253,1,33,190,1164848566716,2006-11-30 01:02:46.716,2006-09-19 23:09:58.304808302,157,38,39,39,41,1
2254,2254,2254,2254,18,469,2580,1164849037716,2006-11-30 01:10:37.716,2006-09-19 23:09:58.452292717,2111,537,527,527,520,7
2255,2255,2255,2255,3,128,950,1164850630716,2006-11-30 01:37:10.716,2006-09-19 23:09:58.951109432,822,336,197,205,84,1
2256,2256,2256,2256,1,2,20,1164851980716,2006-11-30 01:59:40.716,2006-09-19 23:09:59.373835461,18,3,4,4,7,1
2257,2257,2257,2257,1,11,100,1164852575716,2006-11-30 02:09:35.716,2006-09-19 23:09:59.560148045,89,17,22,22,28,1
2258,2258,2258,2258,1,1,20,1164852682716,2006-11-30 02:11:22.716,2006-09-19 23:09:59.593652997,19,5,4,4,6,1
2259,2259,2259,2259,1,2,20,1164853194716,2006-11-30 02:19:54.716,2006-09-19 23:09:59.753975758,18,9,3,3,3,1
2260,2260,2260,2260,1,3,20,1164853291716,2006-11-30 02:21:31.716,2006-09-19 23:09:59.784349406,17,5,4,4,4,1
2261,2261,2261,2261,1,2,20,1164853626716,2006-11-30 02:27:06.716,2006-09-19 23:09:59.889248087,18,7,4,4,3,1
2262,2262,2262,2262,1,3,20,1164853719716,2006-11-30 02:28:39.716,2006-09-19 23:09:59.918369214,17,7,3,4,3,1
2263,2263,2263,2263,1,24,210,1164853896716,2006-11-30 02:31:36.716,2006-09-19 23:09:59.973793293,186,82,43,39,22,1
2264,2264,2264,2264,1,2,20,1164853925716,2006-11-30 02:32:05.716,2006-09-19 23:09:59.982874074,18,4,4,4,6,1
2265,2265,2265,2265,3,419,2900,1164854024716,2006-11-30 02:33:44.716,2006-09-19 23:10:00.013873983,2481,975,411,620,475,1
2266,2266,2266,2266,1,23,170,1164854289716,2006-11-30 02:38:09.716,2006-09-19 23:10:00.096853537,147,71,13,35,28,1
