Unnamed: 0,max_concurrent_tasks,aggregation_queries_count,total_queries_count,ts_submit,ts_submit_dt,standard_queries_count,first_name_queries_count,last_name_queries_count,country_queries_count,other_queries_count
2167,1,1,10,1164665462716,2006-09-20 10:05:50.261875115,9,4,2,2,1
2168,1,1,10,1164665654716,2006-09-20 10:05:51.591559807,9,1,2,2,4
2169,1,1,20,1164665969716,2006-09-20 10:05:53.773073755,19,9,4,4,2
2170,1,3,20,1164666330716,2006-09-20 10:05:56.273157994,17,6,4,4,3
2171,1,1,20,1164666488716,2006-09-20 10:05:57.367377688,19,7,4,4,4
2172,1,1,20,1164666738716,2006-09-20 10:05:59.098737964,19,9,4,3,3
2173,3,249,1400,1164672480716,2006-09-20 10:06:38.864620784,1151,285,287,287,292
2174,1,1,10,1164672987716,2006-09-20 10:06:42.375819424,9,1,2,2,4
2175,1,3,20,1164673215716,2006-09-20 10:06:43.954819996,17,3,4,4,6
2176,1,1,10,1164673700716,2006-09-20 10:06:47.313658931,9,3,2,2,2
2177,1,1,10,1164674198716,2006-09-20 10:06:50.762528601,9,4,2,2,1
2178,5,220,1430,1164674260716,2006-09-20 10:06:51.191905949,1210,516,295,282,117
2179,1,2,20,1164674357716,2006-09-20 10:06:51.863673736,18,5,4,4,5
2180,1,1,20,1164674758716,2006-09-20 10:06:54.640775619,19,3,4,4,8
2181,1,1,20,1164675719716,2006-09-20 10:07:01.296124520,19,3,4,4,8
2182,1,1,20,1164675861716,2006-09-20 10:07:02.279537157,19,8,4,4,3
2183,1,1,20,1164675991716,2006-09-20 10:07:03.179844500,19,7,4,4,4
2184,5,214,1450,1164676168716,2006-09-20 10:07:04.405647576,1236,422,309,269,236
2185,1,3,20,1164676284716,2006-09-20 10:07:05.208998744,17,8,2,4,3
2186,1,32,180,1164676547716,2006-09-20 10:07:07.030389754,148,59,26,34,29
2187,1,3,20,1164676631716,2006-09-20 10:07:07.612126807,17,7,4,3,3
2188,1,1,10,1164677259716,2006-09-20 10:07:11.961303820,9,2,2,2,3
2189,1,2,20,1164677719716,2006-09-20 10:07:15.147006728,18,5,4,4,5
2190,1,1,20,1164677845716,2006-09-20 10:07:16.019612307,19,5,4,4,6
2191,1,3,20,1164678164716,2006-09-20 10:07:18.228828020,17,5,4,4,4
2192,1,3,20,1164678339716,2006-09-20 10:07:19.440780213,17,7,4,4,2
2193,1,2,20,1164678537716,2006-09-20 10:07:20.812017552,18,5,4,4,5
2194,1,1,20,1164678686716,2006-09-20 10:07:21.843908276,19,8,4,4,3
2195,1,3,30,1164679524716,2006-09-20 10:07:27.647427921,27,10,6,6,5
2196,1,1,10,1164679756716,2006-09-20 10:07:29.254130257,9,3,2,2,2
2197,5,233,1300,1164680631716,2006-09-20 10:07:35.313891223,1067,446,192,265,164
2198,9,340,2580,1164683838716,2006-09-20 10:07:57.523780844,2240,709,537,550,444
2199,9,276,2580,1164687508716,2006-09-20 10:08:22.940149696,2304,1001,388,491,424
2200,9,507,2580,1164739533716,2006-09-20 10:14:23.236223137,2073,583,518,518,454
2201,9,172,2590,1164743614716,2006-09-20 10:14:51.498948283,2418,606,604,604,604
2202,1,2,20,1164743755716,2006-09-20 10:14:52.475435478,18,7,4,4,3
2203,1,1,20,1164743930716,2006-09-20 10:14:53.687387672,19,5,4,4,6
2204,9,415,2580,1164747788716,2006-09-20 10:15:20.405739451,2165,519,541,541,564
2205,9,484,2580,1164756552716,2006-09-20 10:16:21.100305288,2096,619,524,524,429
2206,1,5,60,1164759071716,2006-09-20 10:16:38.545491429,55,27,7,10,11
2207,1,1,10,1164759709716,2006-09-20 10:16:42.963922853,9,1,2,2,4
2208,1,2,30,1164760203716,2006-09-20 10:16:46.385090759,28,10,7,6,5
2209,1,1,10,1164760635716,2006-09-20 10:16:49.376881316,9,1,2,2,4
2210,9,420,2580,1164761162716,2006-09-20 10:16:53.026588777,2160,920,429,487,324
2211,3,196,1150,1164764631716,2006-09-20 10:17:17.050943968,954,231,238,238,247
2212,9,135,2580,1164765172716,2006-09-20 10:17:20.797607605,2445,842,534,592,477
2213,1,192,990,1164765567716,2006-09-20 10:17:23.533156841,798,209,199,199,191
2214,1,4,30,1164766315716,2006-09-20 10:17:28.713386787,26,5,6,6,9
2215,1,10,110,1164767970716,2006-09-20 10:17:40.174991814,100,40,19,24,17
2216,1,34,200,1164768863716,2006-09-20 10:17:46.359410720,166,43,41,41,41
2217,1,12,140,1164769606716,2006-09-20 10:17:51.505013460,128,63,11,31,23
2218,1,25,140,1164770690716,2006-09-20 10:17:59.012191617,115,23,28,28,36
2219,1,10,150,1164771623716,2006-09-20 10:18:05.473628167,140,55,29,32,24
2220,1,23,150,1164771872716,2006-09-20 10:18:07.198063002,127,59,24,20,24
2221,1,13,100,1164772126716,2006-09-20 10:18:08.957125043,87,27,21,21,18
2222,1,9,150,1164773206716,2006-09-20 10:18:16.436601435,141,63,33,33,12
2223,1,12,150,1164774225716,2006-09-20 10:18:23.493625920,138,61,33,24,20
2224,1,7,150,1164775601716,2006-09-20 10:18:33.023032879,143,49,31,35,28
2225,1,18,150,1164775857716,2006-09-20 10:18:34.795945802,132,49,33,26,24
2226,1,14,150,1164776299716,2006-09-20 10:18:37.856990770,136,63,18,32,23
2227,1,20,150,1164776978716,2006-09-20 10:18:42.559365280,130,33,32,32,33
2228,1,14,150,1164826069716,2006-09-20 10:24:22.536194521,136,54,25,30,27
2229,1,9,100,1164826740716,2006-09-20 10:24:27.183165502,91,22,22,22,25
2230,2,146,910,1164827188716,2006-09-20 10:24:30.285763116,764,315,124,174,151
2231,1,3,60,1164828581716,2006-09-20 10:24:39.932902574,57,21,12,13,11
2232,1,27,150,1164828749716,2006-09-20 10:24:41.096376680,123,35,30,30,28
2233,9,458,2580,1164829272716,2006-09-20 10:24:44.718382377,2122,669,519,520,414
2234,1,22,150,1164829580716,2006-09-20 10:24:46.851418237,128,63,12,28,25
2235,1,20,150,1164829901716,2006-09-20 10:24:49.074484832,130,45,27,32,26
2236,2,167,910,1164830628716,2006-09-20 10:24:54.109280515,743,193,185,185,180
2237,1,11,150,1164830720716,2006-09-20 10:24:54.746421096,139,38,34,34,33
2238,1,234,3790,1164831220716,2006-09-20 10:24:58.209141648,3556,1593,509,790,664
2239,1,1,20,1164831625716,2006-09-20 10:25:01.013945295,19,6,4,4,5
2240,1,3,20,1164831821716,2006-09-20 10:25:02.371331752,17,6,4,4,3
2241,2,50,910,1164832944716,2006-09-20 10:25:10.148602112,860,241,215,215,189
2242,2,152,1110,1164836636716,2006-09-20 10:25:35.717330668,958,373,229,197,159
2243,1,1,10,1164837013716,2006-09-20 10:25:38.328221964,9,2,2,2,3
2244,1,24,140,1164837433716,2006-09-20 10:25:41.236907228,116,46,24,29,17
2245,1,1,10,1164837768716,2006-09-20 10:25:43.556929998,9,3,2,2,2
2246,1,152,2560,1164837887716,2006-09-20 10:25:44.381057489,2408,1195,321,589,303
2247,1,52,300,1164838598716,2006-09-20 10:25:49.305046114,248,101,49,59,39
2248,1,595,4260,1164839180716,2006-09-20 10:25:53.335652837,3665,814,916,916,1019
2249,1,1,10,1164839834716,2006-09-20 10:25:57.864891319,9,4,2,2,1
2250,9,165,2580,1164841924716,2006-09-20 10:26:12.339063226,2415,1169,398,368,480
2251,1,1,10,1164843632716,2006-09-20 10:26:24.167716632,9,3,2,2,2
2252,2,111,740,1164847766716,2006-09-20 10:26:52.797490156,629,233,148,131,117
2253,1,33,190,1164848566716,2006-09-20 10:26:58.337843040,157,38,39,39,41
2254,9,469,2580,1164849037716,2006-09-20 10:27:01.599725800,2111,537,527,527,520
2255,2,128,950,1164850630716,2006-09-20 10:27:12.631953479,822,336,197,205,84
2256,1,2,20,1164851980716,2006-09-20 10:27:21.981298969,18,3,4,4,7
2257,1,11,100,1164852575716,2006-09-20 10:27:26.101936426,89,17,22,22,28
2258,1,1,20,1164852682716,2006-09-20 10:27:26.842958624,19,5,4,4,6
2259,1,2,20,1164853194716,2006-09-20 10:27:30.388784470,18,9,3,3,3
2260,1,3,20,1164853291716,2006-09-20 10:27:31.060552257,17,5,4,4,4
2261,1,2,20,1164853626716,2006-09-20 10:27:33.380575026,18,7,4,4,3
2262,1,3,20,1164853719716,2006-09-20 10:27:34.024641049,17,7,3,4,3
2263,1,24,210,1164853896716,2006-09-20 10:27:35.250444125,186,82,43,39,22
2264,1,2,20,1164853925716,2006-09-20 10:27:35.451281917,18,4,4,4,6
2265,2,419,2900,1164854024716,2006-09-20 10:27:36.136900586,2481,975,411,620,475
2266,1,23,170,1164854289716,2006-09-20 10:27:37.972142479,147,71,13,35,28
2267,1,3,20,1164854863716,2006-09-20 10:27:41.947345672,17,4,4,4,5
2269,1,1,20,1164854984716,2006-09-20 10:27:42.785324046,19,4,4,4,7
2268,1,20,160,1164854988716,2006-09-20 10:27:42.813025810,140,48,32,33,27
2270,1,9,140,1164856186716,2006-09-20 10:27:51.109704253,131,49,26,31,25
2271,1,18,170,1164856733716,2006-09-20 10:27:54.897920537,152,59,27,38,28
2272,1,25,210,1164858563716,2006-09-20 10:28:07.571477757,185,86,23,40,36
2273,1,25,170,1164864501716,2006-09-20 10:28:48.694747034,145,68,18,35,24
2274,1,7,40,1164864775716,2006-09-20 10:28:50.592317896,33,12,7,8,6
2275,1,30,220,1164864932716,2006-09-20 10:28:51.679612149,190,38,47,47,58
2276,1,4,30,1164865750716,2006-09-20 10:28:57.344622973,26,8,6,6,6
2277,1,27,220,1164865869716,2006-09-20 10:28:58.168750464,193,62,45,48,38
2278,1,31,220,1164866555716,2006-09-20 10:29:02.919603061,189,37,47,47,58
2279,1,13,220,1164866969716,2006-09-20 10:29:05.786735678,207,55,51,51,50
2280,1,19,220,1164867450716,2006-09-20 10:29:09.117872850,201,76,47,45,33
2281,1,103,990,1164908322716,2006-09-20 10:33:52.174501656,887,312,181,220,174
2282,3,168,1390,1164909139716,2006-09-20 10:33:57.832587038,1222,371,302,305,244
2283,1,56,990,1164911125716,2006-09-20 10:34:11.586513071,934,312,203,233,186
2284,1,1,20,1164912435716,2006-09-20 10:34:20.658840917,19,6,4,4,5
2285,1,1,20,1164912812716,2006-09-20 10:34:23.269732213,19,5,4,4,6
2286,1,3,20,1164913655716,2006-09-20 10:34:29.107879064,17,4,4,4,5
2287,1,1,20,1164913769716,2006-09-20 10:34:29.897379350,19,9,4,3,3
2288,1,2,20,1164913954716,2006-09-20 10:34:31.178585954,18,3,4,4,7
2289,1,1,20,1164914200716,2006-09-20 10:34:32.882244466,19,4,4,4,7
2290,1,15,110,1164916231716,2006-09-20 10:34:46.947815348,95,32,22,23,18
2291,3,128,1400,1164916435716,2006-09-20 10:34:48.360605334,1272,513,288,291,180
2292,1,59,740,1164916964716,2006-09-20 10:34:52.024163678,681,234,148,165,134
2293,1,1,10,1164917450716,2006-09-20 10:34:55.389928054,9,2,2,2,3
2294,1,1,10,1164918029716,2006-09-20 10:34:59.399758454,9,4,2,2,1
2295,5,66,1300,1164918839716,2006-09-20 10:35:05.009365748,1234,418,293,278,245
2296,1,14,170,1164918953716,2006-09-20 10:35:05.798866034,156,75,39,29,13
2297,3,77,1390,1164918993716,2006-09-20 10:35:06.075883678,1313,384,328,328,273
2298,1,1,20,1164919097716,2006-09-20 10:35:06.796129553,19,8,4,4,3
2299,1,5,50,1164919235716,2006-09-20 10:35:07.751840425,45,10,11,11,13
2300,2,112,660,1164919279716,2006-09-20 10:35:08.056559834,548,253,82,119,94
2301,1,16,120,1164920655716,2006-09-20 10:35:17.585966793,104,21,26,26,31
2302,1,5,40,1164920670716,2006-09-20 10:35:17.689848409,35,8,8,8,11
2303,1,21,230,1164920801716,2006-09-20 10:35:18.597081194,209,66,50,52,41
2304,1,41,220,1164921793716,2006-09-20 10:35:25.467118769,179,81,20,43,35
2305,1,18,170,1164921958716,2006-09-20 10:35:26.609816552,152,32,38,38,44
2306,1,2,40,1164923372716,2006-09-20 10:35:36.402390273,38,14,8,9,7
2307,1,24,170,1164923929716,2006-09-20 10:35:40.259860968,146,42,36,36,32
2308,5,87,1300,1164924028716,2006-09-20 10:35:40.945479637,1213,361,303,303,246
2309,3,141,1390,1164924542716,2006-09-20 10:35:44.505156365,1249,303,312,312,322
2310,1,1,10,1164927205716,2006-09-20 10:36:02.947606025,9,3,2,2,2
2311,1,25,140,1164927559716,2006-09-20 10:36:05.399212176,115,51,19,26,19
2312,1,1,10,1164927623716,2006-09-20 10:36:05.842440406,9,3,2,2,2
2313,1,83,540,1164927706716,2006-09-20 10:36:06.417252018,457,155,113,106,83
2314,1,1,10,1164928238716,2006-09-20 10:36:10.101586685,9,2,2,2,3
2315,1,11,170,1164928391716,2006-09-20 10:36:11.161179174,159,43,39,39,38
2316,1,9,100,1164929310716,2006-09-20 10:36:17.525659549,91,38,15,20,18
2317,5,144,1320,1164929403716,2006-09-20 10:36:18.169725572,1176,509,194,262,211
2318,1,80,710,1164929695716,2006-09-20 10:36:20.191954374,630,156,157,157,160
2319,1,58,520,1164929797716,2006-09-20 10:36:20.898349367,462,172,105,102,83
2320,1,50,270,1164930979716,2006-09-20 10:36:29.084220752,220,53,55,55,57
2321,1,80,510,1164932259716,2006-09-20 10:36:37.948785365,430,139,101,107,83
2322,1,46,330,1164933161716,2006-09-20 10:36:44.195533241,284,87,71,71,55
2323,5,125,1300,1164933225716,2006-09-20 10:36:44.638761471,1175,412,262,279,222
2324,1,1,10,1164934083716,2006-09-20 10:36:50.580789939,9,4,2,2,1
2325,3,270,1400,1164934687716,2006-09-20 10:36:54.763756366,1130,278,282,282,288
2326,1,65,380,1164935558716,2006-09-20 10:37:00.795815567,315,86,78,78,73
2327,5,65,1300,1164936107716,2006-09-20 10:37:04.597882733,1235,581,120,290,244
2328,1,96,660,1164936736716,2006-09-20 10:37:08.953985188,564,170,141,141,112
2329,2,36,630,1164937864716,2006-09-20 10:37:16.765882753,594,125,148,148,173
2330,5,116,1310,1164938298716,2006-09-20 10:37:19.771524192,1194,249,298,298,349
2331,1,36,620,1164938390716,2006-09-20 10:37:20.408664774,584,234,118,129,103
2332,1,2,20,1164938903716,2006-09-20 10:37:23.961416060,18,4,4,4,6
2333,3,163,1070,1164940065716,2006-09-20 10:37:32.008778623,907,428,169,203,107
2334,9,173,2590,1164940767716,2006-09-20 10:37:36.870438278,2417,1198,180,570,469
2335,1,40,380,1164940864716,2006-09-20 10:37:37.542206066,340,124,79,74,63
2336,1,7,60,1164941801716,2006-09-20 10:37:44.031344380,53,26,10,8,9
2337,1,3,30,1164942074716,2006-09-20 10:37:45.921989802,27,12,4,6,5
2338,1,14,220,1164942438716,2006-09-20 10:37:48.442850363,206,46,51,51,58
2339,3,156,1390,1164942507716,2006-09-20 10:37:48.920705800,1234,570,281,257,126
2340,9,419,2580,1164942815716,2006-09-20 10:37:51.053741660,2161,588,540,540,493
2341,1,43,710,1164942900716,2006-09-20 10:37:51.642404154,667,288,90,164,125
2342,1,11,190,1164943464716,2006-09-20 10:37:55.548352936,179,35,44,44,56
2343,1,37,360,1164943935716,2006-09-20 10:37:58.810235696,323,82,80,80,81
2344,5,395,2070,1164946054716,2006-09-20 10:38:13.485245396,1675,471,418,418,368
2345,1,30,200,1164947781716,2006-09-20 10:38:25.445482183,170,60,35,42,33
2346,5,314,2070,1164949861716,2006-09-20 10:38:39.850399679,1756,802,263,421,270
2347,5,215,2070,1164993446716,2006-09-20 10:43:41.695750201,1855,511,463,463,418
2348,5,287,2070,1164994893716,2006-09-20 10:43:51.716863479,1783,438,445,445,455
2349,5,106,2070,1164997345716,2006-09-20 10:44:08.698045066,1964,568,491,491,414
2350,1,2,20,1164998205716,2006-09-20 10:44:14.653924416,18,8,4,4,2
2351,5,387,2070,1164998925716,2006-09-20 10:44:19.640242010,1683,795,310,406,172
2352,5,293,2070,1165004821716,2006-09-20 10:45:00.472642760,1777,755,408,415,199
2353,3,251,1390,1165010349716,2006-09-20 10:45:38.756481184,1139,542,205,219,173
2354,3,220,1390,1165011769716,2006-09-20 10:45:48.590607551,1170,408,258,290,214
2355,3,95,1400,1165012838716,2006-09-20 10:45:55.993904092,1305,495,235,318,257
2356,3,257,1390,1165014191716,2006-09-20 10:46:05.364025906,1133,249,283,283,318
2357,3,83,1400,1165023863716,2006-09-20 10:47:12.346892264,1317,626,109,319,263
2358,1,49,380,1165028712716,2006-09-20 10:47:45.928356178,331,133,74,66,58
2359,1,3,50,1165030518716,2006-09-20 10:47:58.435702812,47,13,11,11,12
2360,1,15,290,1165031008716,2006-09-20 10:48:01.829168953,275,137,33,61,44
2361,1,26,230,1165032309716,2006-09-20 10:48:10.839167830,204,76,46,42,40
2362,1,66,710,1165032618716,2006-09-20 10:48:12.979129131,644,228,154,142,120
2363,1,29,240,1165034805716,2006-09-20 10:48:28.125068825,211,76,42,52,41
2364,1,96,710,1165035322716,2006-09-20 10:48:31.705521876,614,226,119,147,122
2365,1,13,240,1165037385716,2006-09-20 10:48:45.992706874,227,57,56,56,58
2366,1,15,220,1165038374716,2006-09-20 10:48:52.841968126,205,58,51,51,45
2367,1,32,240,1165038734716,2006-09-20 10:48:55.335126923,208,77,50,43,38
2368,1,24,240,1165039774716,2006-09-20 10:49:02.537585672,216,73,47,54,42
2369,1,23,150,1165040364716,2006-09-20 10:49:06.623595923,127,33,31,31,32
2370,1,16,110,1165041898716,2006-09-20 10:49:17.247222577,94,26,23,23,22
2371,1,130,740,1165042252716,2006-09-20 10:49:19.698828728,610,287,123,131,69
2372,1,118,770,1165042830716,2006-09-20 10:49:23.701733686,652,313,131,122,86
2373,1,24,210,1165048037716,2006-09-20 10:49:59.762505515,186,81,23,45,37
2374,1,7,50,1165048828716,2006-09-20 10:50:05.240529428,43,15,10,10,8
2375,1,4,50,1165049200716,2006-09-20 10:50:07.816793519,46,16,10,11,9
2376,1,1,10,1165049482716,2006-09-20 10:50:09.769767910,9,4,2,2,1
2377,1,16,100,1165049650716,2006-09-20 10:50:10.933242016,84,33,16,20,15
2378,1,24,210,1165049860716,2006-09-20 10:50:12.387584648,186,80,34,39,33
2379,1,35,210,1165051020716,2006-09-20 10:50:20.421096328,175,62,42,41,30
2380,1,36,210,1165055461716,2006-09-20 10:50:51.176980272,174,87,10,43,34
2381,1,37,210,1165056225716,2006-09-20 10:50:56.468017275,173,69,37,35,32
2382,1,43,230,1165057864716,2006-09-20 10:51:07.818815245,187,49,46,46,46
2383,3,150,1310,1165084088716,2006-09-20 10:54:09.431582759,1160,544,142,251,223
2384,3,135,1390,1165092082716,2006-09-20 10:55:04.793558945,1255,303,313,313,326
2385,1,4,30,1165093056716,2006-09-20 10:55:11.538938580,26,9,6,6,5
2386,3,147,1400,1165093173716,2006-09-20 10:55:12.349215189,1253,323,313,313,304
2387,3,196,1400,1165094935716,2006-09-20 10:55:24.551842415,1204,285,301,301,317
2388,3,216,1390,1165098259716,2006-09-20 10:55:47.572008645,1174,246,293,293,342
2389,3,119,780,1165264091716,2006-09-20 11:14:56.031757819,661,296,91,143,131
2390,1,24,230,1165264455716,2006-09-20 11:14:58.552618381,206,62,51,51,42
2391,1,60,810,1165265012716,2006-09-20 11:15:02.410089076,750,230,186,185,149
2392,1,25,220,1165265058716,2006-09-20 11:15:02.728659367,195,48,48,48,51
2393,1,19,270,1165265569716,2006-09-20 11:15:06.267559771,251,84,55,62,50
2394,5,238,1300,1165267992716,2006-09-20 11:15:23.047903566,1062,322,264,264,212
2395,1,26,260,1165268431716,2006-09-20 11:15:26.088172211,234,57,58,58,61
2396,1,19,270,1165268985716,2006-09-20 11:15:29.924866583,251,103,55,53,40
2397,1,13,260,1165270656716,2006-09-20 11:15:41.497278667,247,73,61,61,52
2398,5,190,1300,1165277631716,2006-09-20 11:16:29.802230369,1110,449,221,243,197
2399,1,16,110,1165279941716,2006-09-20 11:16:45.799999319,94,23,23,23,25
2400,1,81,810,1165279950716,2006-09-20 11:16:45.862328289,729,209,182,182,156
2401,1,13,220,1165280342716,2006-09-20 11:16:48.577101202,207,60,51,51,45
2402,3,101,910,1165283494716,2006-09-20 11:17:10.406091562,809,279,194,190,146
2403,2,64,670,1165285529716,2006-09-20 11:17:24.499364209,606,295,119,128,64
2404,1,3,20,1165287552716,2006-09-20 11:17:38.509531562,17,6,4,4,3
2405,5,183,1300,1165287714716,2006-09-20 11:17:39.631453021,1117,505,279,271,62
2406,1,23,220,1165296102716,2006-09-20 11:18:37.722053002,197,75,39,48,35
2407,1,2,30,1165296434716,2006-09-20 11:18:40.021299449,28,13,3,7,5
2408,5,257,1300,1165348735716,2006-09-20 11:24:42.228794634,1043,262,260,260,261
2409,1,1,10,1165351058716,2006-09-20 11:24:58.316594319,9,2,2,2,3
2410,1,16,110,1165352046716,2006-09-20 11:25:05.158930130,94,24,23,23,24
2411,1,15,220,1165352269716,2006-09-20 11:25:06.703303496,205,92,45,38,30
2412,1,99,810,1165352324716,2006-09-20 11:25:07.084202757,711,157,177,177,200
2413,3,46,850,1165354921716,2006-09-20 11:25:25.069573304,804,367,118,194,125
2414,3,113,900,1165356267716,2006-09-20 11:25:34.391217030,787,361,79,193,154
2415,2,89,460,1165363145716,2006-09-20 11:26:22.024400944,371,184,71,50,66
2416,3,90,840,1165363716716,2006-09-20 11:26:25.978827815,750,309,178,120,143
2417,1,5,100,1165364665716,2006-09-20 11:26:32.551071422,95,19,23,23,30
2418,5,71,1300,1165368012716,2006-09-20 11:26:55.730522798,1229,461,287,280,201
2419,5,140,1300,1165370335716,2006-09-20 11:27:11.818322483,1160,445,251,235,229
2420,1,16,220,1165394432716,2006-09-20 11:29:58.700676768,204,79,36,49,40
2421,1,11,220,1165395220716,2006-09-20 11:30:04.157924358,209,81,36,52,40
2422,1,35,220,1165395737716,2006-09-20 11:30:07.738377409,185,64,44,43,34
2423,1,26,220,1165396271716,2006-09-20 11:30:11.436562958,194,63,48,46,37
2424,1,1,10,1165396681716,2006-09-20 11:30:14.275993811,9,4,2,2,1
2425,1,40,220,1165396712716,2006-09-20 11:30:14.490682485,180,44,45,45,46
2426,1,14,220,1165397563716,2006-09-20 11:30:20.384232865,206,95,23,50,38
2427,1,42,220,1165397978716,2006-09-20 11:30:23.258290923,178,84,25,39,30
2428,1,21,220,1165398285716,2006-09-20 11:30:25.384401342,199,79,48,44,28
2429,1,38,210,1165398295716,2006-09-20 11:30:25.453655753,172,40,43,43,46
2430,1,30,220,1165398735716,2006-09-20 11:30:28.500849839,190,79,35,40,36
2431,1,38,220,1165399137716,2006-09-20 11:30:31.284877163,182,46,45,45,46
2432,1,488,2470,1165399277716,2006-09-20 11:30:32.254438917,1982,856,415,418,293
2433,1,75,810,1165399305716,2006-09-20 11:30:32.448351268,735,214,183,183,155
2434,5,252,1300,1165431773716,2006-09-20 11:34:17.303573036,1048,257,262,262,267
2435,2,98,910,1165433860716,2006-09-20 11:34:31.756968620,812,336,162,189,125
2436,5,140,1300,1165434621716,2006-09-20 11:34:37.027229300,1160,447,244,283,186
2437,1,22,220,1165436458716,2006-09-20 11:34:49.749264609,198,69,49,42,38
2438,5,170,1300,1165439131716,2006-09-20 11:35:08.260968680,1130,507,228,173,222
2439,1,3,50,1165439625716,2006-09-20 11:35:11.682136585,47,12,11,11,13
2440,5,172,1300,1165440962716,2006-09-20 11:35:20.941451342,1128,532,193,252,151
2441,5,170,1300,1165445489716,2006-09-20 11:35:52.292923220,1130,473,202,261,194
2442,1,188,1150,1165446450716,2006-09-20 11:35:58.948272121,962,417,127,238,180
2443,5,225,1290,1165447559716,2006-09-20 11:36:06.628586305,1065,334,256,266,209
2444,1,11,100,1165448771716,2006-09-20 11:36:15.022220923,89,22,22,22,23
2445,1,10,110,1165449170716,2006-09-20 11:36:17.785471924,100,25,25,25,25
2446,5,115,1300,1165449592716,2006-09-20 11:36:20.708008070,1185,298,296,296,295
2447,1,64,820,1165450036716,2006-09-20 11:36:23.782903920,756,236,181,189,150
2448,1,2,50,1165450232716,2006-09-20 11:36:25.140290376,48,18,10,11,9
2449,1,3,30,1165450851716,2006-09-20 11:36:29.427138420,27,7,6,6,8
2450,1,26,290,1165451086716,2006-09-20 11:36:31.054617079,264,57,66,66,75
2451,5,253,1300,1165452225716,2006-09-20 11:36:38.942694497,1047,301,261,261,224
2452,1,4,30,1165454235716,2006-09-20 11:36:52.862831116,26,12,6,3,5
2453,1,9,90,1165454627716,2006-09-20 11:36:55.577604029,81,26,20,19,16
2454,5,178,1300,1165454955716,2006-09-20 11:36:57.849148711,1122,432,260,255,175
2455,1,11,160,1165456696716,2006-09-20 11:37:09.906341673,149,39,37,37,36
2456,5,151,1300,1165457573716,2006-09-20 11:37:15.979953522,1149,384,254,282,229
2457,1,41,290,1165458845716,2006-09-20 11:37:24.789114606,249,64,62,62,61
2458,1,22,180,1165459731716,2006-09-20 11:37:30.925055424,158,34,39,39,46
2459,1,1,10,1165517960716,2006-09-20 11:44:14.186565475,9,3,2,2,2
2460,1,79,400,1165519002716,2006-09-20 11:44:21.402875105,321,111,73,80,57
2461,5,236,1300,1165519976716,2006-09-20 11:44:28.148254741,1064,398,249,261,156
2462,1,48,340,1165523214716,2006-09-20 11:44:50.572833036,292,133,38,67,54
2463,2,123,910,1165523681716,2006-09-20 11:44:53.807014031,787,245,190,195,157
2464,2,130,910,1165525027716,2006-09-20 11:45:03.128657757,780,370,113,178,119
2465,1,8,110,1165526318716,2006-09-20 11:45:12.069402223,102,41,17,25,19
2466,1,12,110,1165526878716,2006-09-20 11:45:15.947649241,98,24,24,24,26
2467,5,72,1300,1165530314716,2006-09-20 11:45:39.743464875,1228,504,279,228,217
2468,1,6,50,1165533847716,2006-09-20 11:46:04.211048295,44,18,11,8,7
2469,1,31,240,1165535201716,2006-09-20 11:46:13.588095550,209,57,52,52,48
2470,1,9,110,1165541809716,2006-09-20 11:46:59.351410366,101,30,25,25,21
2471,2,105,540,1165548434716,2006-09-20 11:47:45.232457681,435,129,108,108,90
2472,1,9,50,1165549436716,2006-09-20 11:47:52.171749667,41,12,10,10,9
2473,1,3,20,1165549628716,2006-09-20 11:47:53.501434359,17,4,4,4,5
2474,1,6,50,1165549755716,2006-09-20 11:47:54.380965379,44,9,11,11,13
2475,2,164,910,1165623421716,2006-09-20 11:56:24.550509754,746,156,186,186,218
2476,1,3,50,1165625546716,2006-09-20 11:56:39.267072100,47,21,7,11,8
2477,1,8,50,1165626567716,2006-09-20 11:56:46.337947467,42,21,10,6,5
2478,1,3,50,1165626845716,2006-09-20 11:56:48.263220094,47,23,9,6,9
2479,2,153,910,1165629813716,2006-09-20 11:57:08.817929291,757,321,134,167,135
2480,1,4,50,1165631344716,2006-09-20 11:57:19.420779621,46,19,10,11,6
2481,1,9,50,1165631509716,2006-09-20 11:57:20.563477404,41,9,10,10,12
2482,1,9,50,1165633199716,2006-09-20 11:57:32.267472870,41,13,10,10,8
2483,1,3,50,1165633393716,2006-09-20 11:57:33.611008444,47,21,11,9,6
2484,1,5,50,1165645800716,2006-09-20 11:58:59.534956222,45,17,8,11,9
2485,1,9,50,1165645998716,2006-09-20 11:59:00.906193561,41,17,9,7,8
2486,2,111,910,1165723753716,2006-09-20 12:07:59.393866610,799,378,166,161,94
2487,2,163,910,1165724948716,2006-09-20 12:08:07.669768729,747,203,186,186,172
2488,1,6,50,1165727817716,2006-09-20 12:08:27.538859257,44,15,11,10,8
2489,1,5,50,1165728527716,2006-09-20 12:08:32.455922441,45,14,11,11,9
2490,2,84,910,1165731290716,2006-09-20 12:08:51.590916211,826,265,192,204,165
2491,2,59,740,1165785074716,2006-09-20 12:15:04.068840554,681,308,76,164,133
2492,1,54,330,1165788248716,2006-09-20 12:15:26.050190618,276,63,69,69,75
2493,1,44,410,1165788579716,2006-09-20 12:15:28.342511624,366,126,83,90,67
